scenario,topology,method,seed,p95_fct_ms,p99_fct_ms,mean_fct_ms,slo_violation_pct,link_utilization_pct,queue_occupancy_pct,packet_loss_pct,jain_fairness,route_churn_pct,intervention_success_pct,harmful_action_pct,rollback_pct,source_localization_pct,telemetry_overhead_pct,inference_latency_ms,counterfactual_mape_pct,actions_proposed,actions_accepted,actions_rejected
leaf_spine_mixed,leaf-spine,Static-TE,14,8.267154237370276,11.481646896621035,3.190077476423122,5.833333333333333,64.79022648426549,30.35073746616195,0.014931592581325634,0.8987041125570536,1.8083333333333333,82.02764976958525,17.972350230414747,0.0,82.02764976958525,0.48104126483701304,0.583056368842782,,217,217,0
leaf_spine_mixed,leaf-spine,Static-TE,15,8.46799768584348,11.271775107860053,3.2961617331250848,6.166666666666667,65.95800920081652,31.821093873913203,0.015453351950025899,0.8976153663096158,2.0833333333333335,81.2,18.8,0.0,81.2,0.47659924496561046,0.4278529181810806,,250,250,0
leaf_spine_mixed,leaf-spine,Static-TE,16,9.80466775100296,15.514892731226077,3.236160031737649,7.666666666666666,62.413127939284315,29.558477480722047,0.024428631614118256,0.8943273072388507,1.7916666666666667,78.6046511627907,21.3953488372093,0.0,78.6046511627907,0.4487640605572144,0.6135926348005653,,215,215,0
leaf_spine_mixed,leaf-spine,Static-TE,17,9.06661778479097,15.613944257019787,3.250340827189714,7.166666666666667,61.081310212916954,28.423284965989744,0.02771537031604284,0.8927409008486795,1.8416666666666666,81.90045248868778,18.099547511312217,0.0,81.90045248868778,0.5995457617397859,0.5297617576551157,,221,221,0
leaf_spine_mixed,leaf-spine,Static-TE,18,8.64400504962951,13.302794513007782,3.211746068958624,6.5,63.99864384829037,30.10580581811183,0.017770116371960114,0.8969269397964645,1.725,77.29468599033817,22.705314009661837,0.0,77.29468599033817,0.5657350916253256,0.34997868323307446,,207,207,0
leaf_spine_mixed,leaf-spine,Static-TE,19,7.789010200745022,11.530007496207832,3.030612889500817,4.833333333333333,62.178548808561715,28.609543201418624,0.012704833328596184,0.8968323552391021,1.8416666666666666,85.06787330316742,14.93212669683258,0.0,85.06787330316742,0.6231120468303997,0.21972234423590908,,221,221,0
leaf_spine_mixed,leaf-spine,Static-TE,20,8.274456923510613,14.266593885990652,2.967670344900988,5.666666666666666,59.59181202204433,26.995156720471535,0.019780347644250677,0.895024673381381,1.5583333333333333,82.3529411764706,17.647058823529413,0.0,82.35294117647058,0.5675583301994162,0.6693913887882784,,187,187,0
leaf_spine_mixed,leaf-spine,Static-TE,21,8.338273882432805,11.540246399304644,3.1147129588613325,5.833333333333333,64.14082900812369,30.16805571184657,0.014718532569469523,0.8980532335320967,1.9416666666666667,84.97854077253218,15.021459227467812,0.0,84.97854077253218,0.39106688252194766,0.275750392934548,,233,233,0
leaf_spine_mixed,leaf-spine,Static-TE,22,8.482927689380634,11.583703635117477,3.1177373368768184,6.166666666666667,64.2000370709177,29.98664944981541,0.013803469762966772,0.8985228320293042,1.8916666666666666,81.49779735682819,18.502202643171806,0.0,81.4977973568282,0.5368850213527702,0.5790442854173984,,227,227,0
leaf_spine_mixed,leaf-spine,Static-TE,23,8.861837291392494,13.856694952651106,3.2305145696137827,6.666666666666667,63.77778129529239,29.9388796153442,0.02013629033699579,0.8964985728788328,1.9416666666666667,82.40343347639485,17.59656652360515,0.0,82.40343347639485,0.47766832050483804,0.24314402945709582,,233,233,0
leaf_spine_mixed,leaf-spine,Static-TE,24,8.81266165519388,12.20758322428809,3.205798067557814,6.333333333333334,63.9061106429018,30.459942115070987,0.01640273131036481,0.8957517153873007,1.8916666666666666,80.61674008810573,19.383259911894275,0.0,80.61674008810573,0.6220178121875749,0.6255100135135867,,227,227,0
leaf_spine_mixed,leaf-spine,Static-TE,25,8.764140751296056,12.266080193115782,3.2628265947054196,7.833333333333334,64.35864051989043,30.70468410981465,0.018307821412716804,0.8962553525086805,1.9333333333333333,82.32758620689656,17.67241379310345,0.0,82.32758620689656,0.4995650051577094,0.3253480748891338,,232,232,0
leaf_spine_mixed,leaf-spine,Static-TE,26,8.604344626209171,11.240840323243333,3.1569955761566133,6.833333333333333,65.68668109261428,31.15143208827916,0.016270532576261626,0.9007308787941632,1.8416666666666666,83.710407239819,16.289592760180994,0.0,83.710407239819,0.6025698751488072,0.3826338064353788,,221,221,0
leaf_spine_mixed,leaf-spine,Static-TE,27,8.315052995778952,11.54265219671633,2.9421016856317754,5.666666666666666,63.043606970223856,28.824082701831905,0.013561616008042737,0.9006542379925389,1.7833333333333334,82.71028037383178,17.289719626168225,0.0,82.71028037383178,0.5549197831615394,0.035400160761001276,,214,214,0
